text,label
"3.5 The Fast Fourier TransformIt makes an angle θ with the horizontal. The whole plane enters in Chapter 5, wherecomplex numbers will appear as eigenvalues (even of real matrices). Here we need onlyspecial points w, all of them on the unit circle, in order to solve wn = 1.w = e2π/8 = cos 2π8 + i sin 2πFigure 3.11: The eight solutions to z8 = 1 are 1,w,w2,...,w7 with w = (1+i)/The square of w can be found directly (it just doubles the angle):w2 = (cosθ +isinθ)2 = cos2θ −sin2 θ +2isinθ cosθ.The real part cos2θ − sin2θ is cos2θ, and the imaginary part 2 sinθ cosθ is sin2θ.(Note that i is not included; the imaginary part is a real number.) Thus w2 = cos2θ +isin2θ. The square of w is still on the unit circle, but at the double angle 2θ. Thatmakes us suspect that wn lies at the angle nθ, and we are right.There is a better way to take powers of w. The combination of cosine and sine is acomplex exponential, with amplitude one and phase angle θ:cosθ +isinθ = eiθ.The rules for multiplying, like (e2)(e3) = e5, continue to hold when the exponents iθ areimaginary. The powers of w = eiθ stay on the unit circle:The nth power is at the angle nθ. When n = −1, the reciprocal 1/w has angle −θ. Ifwe multiply cosθ +isinθ by cos(−θ)+isin(−θ), we get the answer 1:eiθe−iθ = (cosθ +isinθ)(cosθ −isinθ) = cos2θ +sin2θ = 1.Note. I remember the day when a letter came to MIT from a prisoner in New York,asking if Euler’s formula (2) was true. It is really astonishing that three of the key",orthogonality
"1.6 Inverses and TransposesThus A−1Ax = x. The matrix A−1 times A is the identity matrix. Not all matrices haveinverses. An inverse is impossible when Ax is zero and x is nonzero. Then A−1 wouldhave to get back from Ax = 0 to x. No matrix can multiply that zero vector Ax andproduce a nonzero vector x.Our goals are to deﬁne the inverse matrix and compute it and use it, when A−1exists—and then to understand which matrices don’t have inverses.The inverse of A is a matrix B such that BA = I and AB = I. There is atmost one such B, and it is denoted by A−1:Note 1. The inverse exists if and only if elimination produces n pivots (row exchangesallowed). Elimination solves Ax = b without explicitly ﬁnding A−1.Note 2. The matrix A cannot have two different inverses, Suppose BA = I and alsoAC = I. Then B = C, according to this “proof by parentheses”:This shows that a left-inverse B (multiplying from the left) and a right-inverse C (multi-plying A from the right to give AC = I) must be the same matrix.Note 3. If A is invertible, the one and only solution to Ax = b is x = A−1b:x = A−1Ax = A−1b.Note 4. (Important) Suppose there is a nonzero vector x such that Ax = 0. Then Acannot have an inverse. To repeat: No matrix can bring 0 back to x.If A is invertible, then Ax = 0 can only have the zero solution x = 0.Note 5. A 2 by 2 matrix is invertible if and only if ad −bc is not zero:2 by 2 inverseThis number ad − bc is the determinant of A. A matrix is invertible if its determinantis not zero (Chapter 4). In MATLAB, the invertibility test is to ﬁnd n nonzero pivots.Elimination produces those pivots before the determinant appears.Note 6. A diagonal matrix has an inverse provided no diagonal entries are zero:When two matrices are involved, not much can be done about the inverse of A + B.The sum might or might not be invertible. Instead, it is the inverse of their product",gauss elim
"Example 1. A =has eigenvalues 1 and 0. Each B is M−1AM:, then B =triangular with λ = 0 and 0., then B =projection with λ = 0 and 0., then B = an arbitrary matrix with λ = 0 and 0.In this case we can produce any B that has the correct eigenvalues. It is an easy case,because the eigenvalues 1 and 0 are distinct. The diagonal A was actually Λ, the out-standing member of this family of similar matrices (the capo). The Jordan form willworry about repeated eigenvalues and a possible shortage of eigenvectors. All we sayno is that every M−1AM has the same number of independent eigenvectors as A (eacheigenvector is multiplied by M−1).The ﬁrst step is to look at the linear transformations that lie behind the matrices.Rotations, reﬂections, and projections act on n-dimensional space. The transformationcan happen without linear algebra, but linear algebra turns it into matrix multiplication.Change of Basis = Similarity TransformationThe similar matrix B = M−1AM is closely connected to A, if we go back to linear trans-formations. Remember the key idea: Every linear transformation is represented by amatrix. The matrix depends on the choice of basis! If we change the basis by M wechange the matrix A to a similar matrix B.Similar matrices represent the same transformation T with respect so differentbases. The algebra is almost straightforward. Suppose we have a basis v1,...,vn. Thejth column of A comes from applying T to v j:Tvj = combination of the basis vectors = a1jv1 +···+anjvn.For a new basis V1,...,Vn, the new matrix B is constructed in the same way: TVj =combination of the V’s = b1 jV1 + ··· + bnjVn. But also each V must be a combinationof the old basis vectors: Vj = ∑mijvi. That matrix M is really representing the identitytransformation (!) when the only thing happening is the change of basis (T is I). The in-verse matrix M−1 also represents the identity transformation. when the basis is changedfrom the v’s back to the V’s. Now the product rule gives the result we want:The matrices A and B that represent the same linear transformation Twith respect to two different bases (the v’s and the V’s) are similar:",eigenvec_val
"(c) Why does no matrix transform (2,6) to (1,0) and (1,3) to (0,1)?37. (a) What matrix M transforms (1,0) and (0,1) to (r,t) and (s,u)?(b) What matrix N transforms (a,c) and (b,d) to (1,0) and (0,1)?(c) What condition on a, b, c, d will make part (b) impossible?38. (a) How do M and N in Problem 37 yield the matrix that transforms (a,c) to (r,t)and (b,d) to (s,u)?(b) What matrix transforms (2,5) to (1,1) and (1,3) to (0,2)?39. If you keep the same basis vectors but put them in a different order, the change-of-basis matrix M is amatrix. If you keep the basis vectors in order but changetheir lengths, M is a40. The matrix that transforms (1,0) and (0,1) to (1,4) and (1,5) is M =combination a(1,4) + b(1,5) that equals (1,0) has (a,b) = (those new coordinates of (1,0) related to M or M−1?41. What are the three equations for A, B, C if the parabola Y = A + Bx +Cx2 equals 4at x = a, 5 at x = b, and 6 at x = c? Find the determinant of the 3 by 3 matrix. Forwhich numbers a, b, c will it be impossible to ﬁnd this parabola Y?42. Suppose v1, v2, v3 are eigenvectors for T. This means T(vi) = λivi for i = 1,2,3.What is the matrix for T when the input and output bases are the v’s?43. Every invertible linear transformation can have I as its matrix. For the output basisjust choose wi = T(vi). Why must T be invertible?44. Suppose T is reﬂection across the x-axis and S is reﬂection across the y-axis. Thedomain V is the x-y plane. If v = (x,y) what is S(T(v))? Find a simpler descriptionof the product ST.45. Suppose T is reﬂection across the 45° line, and S is reﬂection across the y-axis, Ifv = (2,1) then T(v) = (1,2). Find S(T(v)) and T(S(v)). This shows that generally46. Show that the product ST of two reﬂections is a rotation. Multiply these reﬂectionmatrices to ﬁnd the rotation angle:47. The 4 by 4 Hadamard matrix is entirely +1 and −1:",vector spaces
"6.3 Singular Value Decomposition10. Suppose A is a 2 by 2 symmetric matrix with unit eigenvectors u1 and u2. If itseigenvalues are λ1 = 3 and λ2 = −2, what are U, Σ, and V T?11. Suppose A is invertible (with σ1 > σ2 > 0). Change A by as small a matrix as possibleto produce a singular matrix A0. Hint: U and V do not change:12. (a) If A changes to 4A, what is the change in the SVD?(b) What is the SVD for AT and for A−1?13. Why doesn’t the SVD for A+I just use Σ+I?14. Find the SVD and the pseudoinverse 0+ of the m by n zero matrix.15. Find the SVD and the pseudoinverse VΣ+UT of1 1 1 116. If an m by n matrix Q has orthonormal columns, what is Q+?17. Diagonalize ATA to ﬁnd its positive deﬁnite square root S = VΣ1/2V T and its polardecomposition A = QS:18. What is the minimum-length least-squares solution x+ = A+b to the following?You can compute A+, or ﬁnd the general solution to ATA�x = ATb and choose thesolution that is in the row space of A. This problem ﬁts the best plane C+Dt +Ez tob = 0 and also b = 2 at t = z = 0 (and b = 2 at t = z = 1).(a) If A has independent columns, its left-inverse (ATA)−1AT is A+.(b) If A has independent rows, its right-inverse AT(AAT)−1 is A+.In both cases, verify that x+ = A+b is in the row space. and ATAx+ = ATb.19. Split A = UΣV T into its reverse polar decomposition QS′.20. Is (AB)+ = B+A+ always true for pseudoinverses? I believe not.",pos_def_matrices
"Chapter 8 Linear Programming and Game TheoryWith x5 entering the basis, x1 or x2 must leave. In the ﬁrst equation, increase x5 anddecrease x1 while keeping x1 +2x5 = 8. Then x1 will be down to zero when x5 reaches4. The second equation keeps x2 + 3x5 = 9. Here x5 can only increase as far as 3. Togo further would make x2 negative, so the leaving variable is x2. The new corner hasx = (2,0,0,0,3). The cost is down to −9.In Ax = b, the right sides divided by the coefﬁcients of the entering3. The smallest ratio 93 tells which variable hits zero ﬁrst, and mustleave. We consider only positive ratios, because if the coefﬁcient of x5 were −3, thenincreasing x5 would actually increase x2. (At x5 = 10 the second equation would givex2 = 39.) The ratio 93 says that the second variable leaves. It also gives x5 = 3.If all coefﬁcients of x5 had been negative, this would be an unbounded case: we canmake x5 arbitrarily large, and bring the cost down toward −∞.The current step ends at the new corner x = (2,0,0,0,3). The next step will only beeasy if the basic variables x1 and x5 stand by themselves (as x1 and x2 originally did).Therefore, we “pivot” by substituting x5 = 13(9−x2 −x3) into the cost function and theﬁrst equation. The new problem, starting from the new corner, is:7x3 −x4 −(9−x2 −x3) = x2 +8x3 −x4 −9The next step is now easy. The only negative coefﬁcient −1 in the cost makes x4 theentering variable. The ratios of 20, the right sides divided by the x4 column, makex1 the leaving variable. The new corner is x∗ = (0,0,0, 13,3). The new cost −91In a large problem, a departing variable might reenter the basis later on. But the costkeeps going down—except in a degenerate case—so the m basic variables can’t be thesame as before. No corner is ever revisited! The simplex method must end at the optimalcorner (or at −∞ if the cost turns out to be unbounded). What is remarkable is the speedat which x∗ is found.The cost coefﬁcients 7, −1, −3 at the ﬁrst corner and 1, 8, −1 at thesecond corner decided the entering variables. (These numbers go into r, the crucial vec-tor deﬁned below. When they are all positive we stop.) The ratios decided the leavingA corner is degenerate if more than the usual n com-ponents of x are zero. More than n planes pass through the corner, so a basic variablehappens to vanish. The ratios that determine the leaving variable will include zeros, andthe basis might change without actually moving from the corner. In theory, we couldstay at a corner and cycle forever in the choice of basis.",linear_prog
"Figure 6.6: The farthest x = x1/λ1 and the closet x = xn/√λn both give xTAx = xTλx = 1. These are the majoraxes of the ellipse.This “maximin principle” makes λ2 the maximum over all v of the minimum of R(x) withxTv = 0. That offers a way to estimate λ2 without knowing λ1.Example 3. Throw away the last row and column of any symmetric matrix:The second eigenvalue λ2(A) = 2 is above the lowest eigenvalue λ1(B) = 1. The lowesteigenvalue λ1(A) = 2−2 is below λ1(B). So λ1(B) is caught between.This example chose v = (0,0,1) so the constraint xTv = 0 knocked out the third com-ponent of x (thereby reducing A to B).The complete picture is an intertwining of eigenvalues:λ1(A) ≤ λ1(B) ≤ λ2(A) ≤ λ2(B) ≤ ··· ≤ λn−1(B) ≤ λn(A).This has a natural interpretation for an ellipsoid, when it is cut by a plane through theorigin. The cross section is an ellipsoid of one lower dimension. The major axis Of thiscross section cannot be longer than the major axis of the whole ellipsoid: λ1(B) ≥ λ1(A).But the major axis of the cross section is at least as long as the second axis of the originalellipsoid: λ1(B) ≤ λ2(A). Similarly the minor axis of the cross section is smaller thanthe original second axis, and larger than the original minor axis: λ2(A) ≤ λ2(B) ≤ λ3(A).You can see the same thing in mechanics. When springs and masses are oscillating,suppose one mass is held at equilibrium. Then the lowest frequency is increased but notabove λ2. The highest frequency is decreased, but not below λn−1.We close with three remarks, I hope your intuition says that they are correct.",pos_def_matrices
"33. Find the pieces xr and xn, and draw Figure 3.4 properly, ifProblems 34–44 are about orthogonal subspaces.34. Put bases for the orthogonal subspaces V and W into the columns of matrices V andW. Why does V TW = zero matrix? This matches vTw = 0 for vectors.35. The ﬂoor and the wall are not orthogonal subspaces because they share a nonzerovector (along the line where they meet). Two planes in R3 cannot be orthogonal!Find a vector in both column spaces C(A) and C(B):This will be a vector Ax and also B�x. Think 3 by 4 with the matrix [A B].36. Extend Problem 35 to a p-dimensional subspace V and a q-dimensional subspace Wof Rn. What inequality on p+q guarantees that V intersects W in a nonzero vector?These subspaces cannot be orthogonal.37. Prove that every y in N(AT) is perpendicular to every Ax in the column space, usingthe matrix shorthand of equation (8). Start from ATy = 0.38. If S is the subspace of R3 containing only the zero vector, what is S⊥? If S is spannedby (1,1,1), what is S⊥? If S is spanned by (2,0,0) and (0,0,3), what is S⊥?39. Suppose S only contains (1,5,1) and (2,2,2) (not a subspace). Then S⊥ is thenullspace of the matrix A =. S⊥ is a subspace even if S is not.40. Suppose L is a one-dimensional subspace (a line) in R3. Its orthogonal complementperpendicular to L. Then (L⊥)⊥ is aperpendicular to L⊥. Infact (L⊥)⊥ is the same as41. Suppose V is the whole space R4. Then V⊥ contains only the vector. So (V⊥)⊥ is the same as42. Suppose S is spanned by the vectors (1,2,2,3) and (1,3,3,2). Find two vectors thatspan S⊥. This is the same as solving Ax = 0 for which A?43. If P is the plane of vectors in R4 satisfying x1 + x2 + x3 + x4 = 0, write a basis forP⊥. Construct a matrix that has P as its nullspace.44. If a subspace S is contained in a subspace V, prove that S⊥ contains V⊥.Problems 45–50 are about perpendicular columns and rows.",orthogonality
"Chapter 6 Positive Deﬁnite Matrices(a) To prove that the p +q vectors x1,...,xp, Cy1,...,Cyq are independent, assumethat some combination gives zero:a1x1 +···+apxp = b1Cy1 +···+bqCyqShow that zTAz = λ1a2p ≥ 0 and zTAz = µ1b2(b) Deduce that the a’s and b’s are zero (proving linear independence). From thatdeduce p+q ≤ n.(c) The same argument for the n − p negative λ’s and the n − q positive µ’s givesn − p + n − q ≤ n. (We again assume no zero eigenvalues—which are handledseparately). Show that p + q = n, so the number p of positive λ’s equals thenumber n−q of positive µ’s—which is the law of inertia.37. If C is nonsingular, show that A and CTAC have the same rank. Thus they have thesame number of zero eigenvalues.38. Find by experiment the number of positive, negative, and zero eigenvalues ofwhen the block B (of order 139. Do A and CTAC always satisfy the law of inertia when C is not square?40. In equation (9) with m1 = 1 and m2 = 2, verify that the normal modes are M-41. Find the eigenvalues and eigenvectors of Ax = λMx:42. If the symmetric matrices A and M are indeﬁnite, Ax = λMx might not have realeigenvalues. Construct a 2 by 2 example.43. A group of nonsingular matrices includes AB and A−1 if it includes A and B. “Prod-ucts and inverses stay in the group.” Which of these sets are groups? Positive deﬁnitesymmetric matrices A, orthogonal matrices Q, all exponentials etA of a ﬁxed matrixA, matrices P with positive eigenvalues, matrices D with determinant 1. Invent agroup containing only positive deﬁnite matrices.",pos_def_matrices
"8.2 The Simplex Method3. In Example 3, suppose the cost is 3x + y. With rearrangement, the cost vector isc = (0,1,3,0). Show that r ≥ 0 and, therefore, that corner P is optimal.4. Suppose the cost function in Example 3 is x − y, so that after rearrangement c =(0,−1,1,0) at the corner P. Compute r and decide which column u should enter thebasis. Then compute B−1u and show from its sign that you will never meet anothercorner. We are climbing the y-axis in Figure 8.3, and x−y goes to −∞.5. Again in Example 3, change the cost to x+3y. Verify that the simplex method takesyou from P to Q to R, and that the corner R is optimal.6. Phase I ﬁnds a basic feasible solution to Ax = b (a corner). After changing signsto make b ≥ 0, consider the auxiliary problem of minimizing w1 + w2 + ··· + wm,subject to x ≥ 0, w ≥ 0, Ax + w = b. Whenever Ax = b has a nonnegative solution,the minimum cost in this problem will be zero—with w∗ = 0.(a) Show that, for this new problem, the corner x = 0, w = b is both basic and fea-sible. Therefore its Phase I is already set, and the simplex method can proceedto ﬁnd the optimal pair x∗, w∗. If w∗ = 0, then x∗ is the required corner in the(b) With A = [1 1] and b = [3], write out the auxiliary problem, its Phase I vectorx = 0, w = b, and its optimal vector. Find the corner of the feasible set x1−x2 = 3,x1 ≥ x2 ≥ 0, and draw a picture of this set.7. If we wanted to maximize instead of minimize the cost (with Ax = b and x ≥ 0),what would be the stopping test on r, and what rules would choose the column of Nto make basic and the column of B to make free?8. Minimize 2x1 +x2, subject to x1 +x2 ≥ 4, x1 +3x2 ≥ 12, x1 −x2 ≥ 0, x ≥ 0.9. Verify the inverse in equation (5), and show that BE has Bv = u in its kth column.Then BE is the correct basis matrix for the next stop, E−1B−1 is its inverse, and E−1updates the basis matrix correctly.10. Suppose we want to minimize cx = x1 −x2, subject to(all x1,x2,x3,x4 ≥ 0).Starting from x = (0,0,6,12), should x1 or x2 be increased from its current value ofzero? How far can it be increased until the equations force x3 or x4 down to zero? Atthat point, what is the new x?11. For the matrix P = I − AT(AAT)−1A, show that if x is in the nullspace of A, thenPx = x. The nullspace stays unchanged under this projection.12. (a) Minimize the cost cTx = 5x1 +4x2 +8x3 on the plane x1 +x2 +x3 = 3, by testingthe vertices P, Q, R, where the triangle is cut off by the requirement x ≥ 0.",linear_prog
"2.3 Linear Independence, Basis, and Dimension(b) Those vectors (are)(are not)(might be) linearly independent.(c) Any four of those vectors (are)(are not)(might be) a basis for R4.(d) If those vectors are the columns of A, then Ax = b (has) (does not have) (mightnot have) a solution.23. The columns of A are n vectors from Rm. If they are linearly independent, what isthe rank of A? If they span Rm, what is the rank? If they are a basis for Rm, what24. Find a basis for the plane x−2y+3z = 0 in R3. Then ﬁnd a basis for the intersectionof that plane with the xy-plane. Then ﬁnd a basis for all vectors perpendicular to the25. Suppose the columns of a 5 by 5 matrix A are a basis for R5.(a) The equation Ax = 0 has only the solution x = 0 because(b) If b is in R5 then Ax = b is solvable becauseConclusion: A is invertible. Its rank is 5.26. Suppose S is a ﬁve-dimensional subspace of R6. True or false?(a) Every basis for S can be extended to a basis for R6 by adding one more vector.(b) Every basis for R6 can be reduced to a basis for S by removing one vector.27. U comes from A by subtracting row 1 from row 3:Find bases for the two column spaces. Find bases for the two row spaces. Find basesfor the two nullspace.28. True or false (give a good reason)?(a) If the columns of a matrix are dependent, so are the rows.(b) The column space of a 2 by 2 matrix is the same as its row space.(c) The column space of a 2 by 2 matrix has the same dimension as its row space.(d) The columns of a matrix are a basis for the column space.29. For which numbers c and d do these matrices have rank 2?1 2 5 0 50 0 0 d",vector spaces
"Chapter 6 Positive Deﬁnite MatricesThen CTAC must have one positive and one negative eigenvalue, like A.Example 6. This application is the important one:For any symmetric matrix A, the signs of the pivots agree with the signsof the eigenvalues. The eigenvalue matrix Λ and the pivot matrix D have thesame number of positive entries, negative entries, and zero entries.We will assume that A allows the symmetric factorization A = LDLT (without row ex-changes). By the law of inertia, A has the same number of positive eigenvalues as D.But the eigenvalues of D are just its diagonal entries (the pivots). Thus the number ofpositive pivots matches the number of positive eigenvalues of A.That is both beautiful and practical. It is beautiful because it brings together (forsymmetric matrices) two parts of this book that were previously separate: pivots andeigenvalues. It is also practical, because the pivots can locate the eigenvalues:A has positive pivotsA−2I has a negative pivotA has positive eigenvalues, by our test. But we know that λmin is smaller than 2, becausesubtracting 2 dropped it below zero. The next step looks at A−I, to see if λmin < 1. (Itis, because A−I has a negative pivot.) That interval containing λ is cut in half at everystep by checking the signs of the pivots.This was almost the ﬁrst practical method of computing eigenvalues. It was dominantabout 1960, after one important improvement—to make A tridiagonal ﬁrst. Then thepivots are computed in 2n steps instead of 16n3. Elimination becomes fast, and the searchfor eigenvalues (by halving the intervals) becomes simple. The current favorite is theQR method in Chapter 7.The Generalized Eigenvalue ProblemPhysics, engineering, and statistics are usually kind enough to produce symmetric ma-trices in their eigenvalue problems. But sometimes Ax = λx is replaced by Ax = λMx.There are two matrices rather than one.An example is the motion of two unequal masses in a line of springs:dt2 +2v−w = 0dt2 −v+2w = 0When the masses were equal, m1 = m2 = 1, this was the old system u′′ +Au = 0. Nowit is Mu′′ +Au = 0, with a mass matrix M. The eigenvalue problem arises when we look",pos_def_matrices
"3.10 Which constant function is closest to y = x4 (in the least-squares sense) over theinterval 0 ≤ x ≤ 1?3.11 If Q is orthogonal, is the same true of Q3?3.12 Find all 3 by 3 orthogonal matrices whose entries are zeros and ones.3.13 What multiple of a1 should be subtracted from a2, to make the result orthogonal toa1? Sketch a ﬁgure.into QR, recognizing that the ﬁrst column is already a unit vector.3.15 If every entry in an orthogonal matrix is either 14, how big is the matrix?3.16 Suppose the vectors q1,...,qn are orthonormal. If b = c1q1 + ··· + cnqn, give aformula for the ﬁrst coefﬁcient c1 in terms of b and the q’s.3.17 What words describe the equation ATA�x = ATb, the vector p = A�x = Pb, and thematrix P = A(ATA)−1AT?3.18 If the orthonormal vectors q1 = (23) and q2 = (−13) are the columns ofQ, what are the matrices QTQ and QQT? Show that QQT is a projection matrix(onto the plane of q1 and q2).3.19 If v1,...,vn is an orthonormal basis for Rn, show that v1vT3.20 True or false: If the vectors x and y are orthogonal, and P is a projection, then Pxand Py are orthogonal.3.21 Try to ﬁt a line b =C+Dt through the points b = 0, t = 2, and b = 6, t = 2, and showthat the normal equations break down. Sketch all the optimal lines, minimizing thesum of squares of the two errors.3.22 What point on the plane x+y−z = 0 is closest to b = (2,1,0)?3.23 Find an orthonormal basis for R3 starting with the vector (1,1,1).3.24 CT scanners examine the patient from different directions and produce a matrixgiving the densities of bone and tissue at each point. Mathematically, the problemis to recover a matrix from its projections. in the 2 by 2 case, can you recover thematrix A if you know the sum along each row and down each column?3.25 Can you recover a 3 by 3 matrix if you know its row sums and column sums, andalso the sums down the main diagonal and the four other parallel diagonals?",orthogonality
"Chapter 1 Matrices and Gaussian EliminationOne subscript is enough for a vector. The jth component of x is denoted by x j. (Themultiplication above had x1 = 2, x2 = 5, x3 = 0.) Normally x is written as a columnvector—like an n by 1 matrix. But sometimes it is printed on a line, as in x = (2,5,0).The parentheses and commas emphasize that it is not a 1 by 3 matrix. It is a columnvector, and it is just temporarily lying down.To describe the product Ax, we use the “sigma” symbol Σ for summation:The ith component of Ax isThis sum takes us along the ith row of A. The column index j takes each value from 1to n and we add up the results—the sum is ai1x1 +ai2x2 +···+ainxn.We see again that the length of the rows (the number of columns in A) must matchthe length of x. An m by n matrix multiplies an n-dimensional vector (and producesan m-dimensional vector). Summations are simpler than writing everything out in full,but matrix notation is better. (Einstein used “tensor notation,” in which a repeated indexautomatically means summation. He wrote aijx j or even a ji x j, without the Σ. Not beingEinstein, we keep the Σ.)The Matrix Form of One Elimination StepSo far we have a convenient shorthand Ax = b for the original system of equations.What about the operations that are carried out during elimination? In our example, theﬁrst step subtracted 2 times the ﬁrst equation from the second. On the right-hand side,2 times the ﬁrst component of b was subtracted from the second component. The sameresult is achieved if we multiply b by this elementary matrix (or elimination matrix):This is veriﬁed just by obeying the rule for multiplying a matrix and a vector:The components 5 and 9 stay the same (because of the 1, 0, 0 and 0, 0, 1 in the rows ofE). The new second component −12 appeared after the ﬁrst elimination step.It is easy to describe the matrices like E, which carry out the separate eliminationsteps. We also notice the “identity matrix,” which does nothing at all.The identity matrix I, with 1s on the diagonal and 0s everywhere else,leaves every vector unchanged. The elementary matrix Eij subtracts ℓ times",gauss elim
