text,label
"The row space of A contains vectors in R4, but not all vectors. Its",vector spaces
"(d) rotate the x-y plane, then x-z, then y-z, through 90°?",vector spaces
The answer is twice column 1 plus 5 times column 2. It corresponds to the “column,gauss elim
away! We go from b to c by forward elimination (this uses L) and we go from c to x by,gauss elim
The determinant is zero at x =,determinants
Verify that A(θ1)A(θ2) = A(θ1+θ2) from the identities for cos(θ1+θ2) and sin(θ1+,gauss elim
"Instead of the average of b1 and b2 (for w1 = w2 = 1), �xW is a weighted average of the",orthogonality
because each one is E times,gauss elim
Chapter 1 Matrices and Gaussian Elimination,gauss elim
The second approach looks at the columns of the linear system. The two separate,gauss elim
m = 1k = 1.,orthogonality
product of both sides with v1. Orthogonality of the v’s leaves only one term:,orthogonality
This matrix H is ill-conditioned and row exchanges don’t help.,gauss elim
"Above the parabola, the number under the square root is negative—so λ is not real. On",eigenvec_val
"(c) 0 or ∞, depending on b.",vector spaces
"means that the error is squared at every step, as in Newton’s method xk+1 −xk = −f(xk)/ f ′(xk) for solving f(x) =",computations
guarantees to match the grocer on every food—and even undercuts on expensive foods,linear_prog
"square of w8 is w4, which will be essential in the Fast Fourier Transform. The roots add",orthogonality
"one solution, or no solution, or an inﬁnity of solutions?—are much easier to answer",vector spaces
Chapter 8 Linear Programming and Game Theory,linear_prog
Gk+1 and Gk. Then Gk+2 = 1,eigenvec_val
In this section we escape for the ﬁrst time from linear equations. The unknown x will not,pos_def_matrices
"5. Write the Jacobi matrix J for the diagonally dominant A of Problem 4, and ﬁnd the",computations
Chapter 5 Eigenvalues and Eigenvectors,eigenvec_val
"across its main diagonal; the rows of A become the columns of AT, and vice versa. The",orthogonality
3.1 Orthogonal Vectors and Subspaces,orthogonality
3. Multiplying any a+ib by its conjugate a−ib produces a real number a2 +b2:,eigenvec_val
Least Squares Problems with Several Variables,orthogonality
66. Why does no 3 by 3 matrix have a nullspace that equals its column space?,vector spaces
"do not, We could have two matrices with zero eigenvalues, while AB has λ = 1:",eigenvec_val
to give a basis for that solution space.,vector spaces
2.2 Solving Ax = 0 and Ax = b,vector spaces
Matrix multiplication is associative: (AB)C = A(BC). Just write ABC.,gauss elim
w4 = cos π,orthogonality
"14. Find R for each of these (block) matrices, and the special solutions:",vector spaces
plete solution is a combination of two special solutions:,vector spaces
"Example 6. This is the previous matrix A with a right-hand side b = (1,1,1,1).",gauss elim
"7. Solve the 4 by 4 system (6) if the right-hand sides are y0 = 2, y1 = 0, y2 = 2, y3 = 0.",orthogonality
"There is a MATLAB demo (just type eigshow), displaying the eigenvalue problem for a",eigenvec_val
The work of elimination is reduced from n3/3 to n3/6. There is no need to store entries,gauss elim
"From the row space to the column space, A is actually invertible. Every",orthogonality
that separates c into c′ and c′′. At the left is the matrix that multiplies by w j,orthogonality
Each corner of the feasible set comes from turning n of the n + m inequalities Ax ≥ b,linear_prog
The eigenvalues of K are i and −i; their squares are −1 and −1; their reciprocals are,eigenvec_val
(b) What steps lead to the middle equation?,determinants
tions are a basis for the subspace of 3 by 3 matrices with row and column sums all,vector spaces
"19. Why does the nullspace of ATA contain (1,1,1,1)? What is its rank?",vector spaces
"In this special case, the best we can do is to solve the ﬁrst two equations of Ax = b. Then",orthogonality
"All eigenvectors of this A are multiples of the vector (1,0):",eigenvec_val
h jn = qT,computations
The matrix QT is just as much an orthogonal matrix as Q.,orthogonality
The matrices (I −A)−1 in those two cases are −1,eigenvec_val
It remains to ﬁnd the determinant of P. Row exchanges transform it to the identity,determinants
"(a) If A and B are identical except that b11 = 2a11, then detB = 2detA.",determinants
One more preliminary remark. The two parts of this hook were linked by the chapter,pos_def_matrices
"2. For the same 3 by 3 matrix, show directly from the columns that every vector b in",vector spaces
28. (a) E21 subtracts row 1 from row 2 and then P23 exchanges rows 2 and 3. What,gauss elim
Write the 3 by 4 matrix A at the start of this section as the product of the 3 by 2,vector spaces
Crossing those axes are the two ways that stability is lost.,eigenvec_val
order of the eigenvectors in S and the eigenvalues in Λ is automatically the same.,eigenvec_val
"3, ﬁnd the motion if the ﬁrst mass is",eigenvec_val
Our goal is to verify this formula for A−1. We have to see why ACT = (detA)I:,determinants
"animation (with sound) to the course page web.mit.edu/18.06, to show the power method",computations
pTAp0 = 0 (search directions are A-orthogonal). The iteration solves Ax = b by,computations
"Astonishingly, that guess has been proved wrong. There now exists a method that re-",gauss elim
21. (Move to 3 by 3) Forward elimination changes Ax = b to a triangular Ux = c:,gauss elim
Example 5. If A =,pos_def_matrices
"17. The four types of subspaces of R3 are planes, lines, R3 itself, or Z containing only",vector spaces
(b) The vectors for which x1 +x2 +x3 = 0 and x3 +x4 = 0.,vector spaces
Determinants give a transition from Ax = b to Ax = λx. In both cases the determinant,eigenvec_val
were trying to discover the decay rates λ and µ. This is a problem in nonlinear least,orthogonality
back-substitution because R is triangular. The real cost is the mn2 operations of Gram-,orthogonality
2x1 +x2 ≥ 6,linear_prog
"parameter is changed in an experiment, or one observation is corrected, the “inﬂuence",determinants
Chapter 5 Eigenvalues and Eigenvectors,eigenvec_val
18. We want to ﬁt a plane y = C +Dt +Ez to the four points,orthogonality
and the plane b3 = 0).,vector spaces
factorization at each step is very quick.,computations
It is astonishing how many natural laws can be expressed as minimum principles. Just,pos_def_matrices
and [0 0 1 2] in [U c]:,gauss elim
How many are there?,eigenvec_val
will not allow them to take over the book.,eigenvec_val
vectors x and b. What command would test whether or not Ax = b?,gauss elim
"Rotations, reﬂections, and projections act on n-dimensional space. The transformation",eigenvec_val
"The section begins with w and its properties, moves on to F−1, and ends with the",orthogonality
10. Is the projection matrix P invertible? Why or why not?,orthogonality
"make block multiplication possible, then it is allowed. Replace these x’s by numbers",gauss elim
"3. Solve Ax = b by least squares, and ﬁnd p = A�x if",orthogonality
4.3 Formulas for the Determinant,determinants
48. The lines 3x+y = b1 and 6x+2y = b2 are,orthogonality
0 0 0 0,vector spaces
"method to an end, was r = cN −cBB−1N ≥ 0.",linear_prog
UQ is unitary. Start from UHU = I and QTQ = I.,eigenvec_val
"2. The error vector must be perpendicular to each column a1,...,an of A:",orthogonality
"Ax = λx, but it is useless in solving differential equations. The goal is to build u(t) out",eigenvec_val
(e) What is the dimension of the left nullspace of A?,vector spaces
The best solution is �C = 9,orthogonality
constraints come from the basic property of symmetric matrices: xj is perpendicular to,pos_def_matrices
"fact might have been recognized from Gaussian elimination, but it never was.",determinants
in the domain and f(x) is in the range. In our case the function is f(x) = Ax. Its domain,vector spaces
the opposite side of a mirror. In this example the mirror is the,vector spaces
1. What are F2 and F4 for the 4 by 4 Fourier matrix F?,orthogonality
easy if the basic variables x1 and x5 stand by themselves (as x1 and x2 originally did).,linear_prog
20. Find the inverse of,gauss elim
Maximum where Axn = λnxn,pos_def_matrices
Show that this also implies c(AB) ≤ c(A)c(B).,computations
illustrates four transformations that come from matrices:,vector spaces
"rows and columns from 0 to n − 1, instead of 1 to n. The ﬁrst row has j = 0, the ﬁrst",orthogonality
"row was only a combination of the ﬁrst two. After elimination it became a zero row, It",vector spaces
is really a block multiplication to ﬁnd AB:,gauss elim
Then two ﬁnal Householder transformations quickly achieve the bidiagonal form:,computations
We hope this example reinforced the reader’s understanding of elimination (which,gauss elim
"were trying to make x small and b = Ax large. When A is not symmetric, the maximum of",computations
s c ] as before.,vector spaces
data. This average is closer to b1 than to b2.,orthogonality
"In a more complicated example, the approximation will not be exact at the nodes.",pos_def_matrices
"and sixth—are linearly independent, they must be a basis (for the column space of U,",vector spaces
"13. If B has eigenvalues 1, 2, 3, C has eigenvalues 4, 5, 6, and D has eigenvalues 7, 8, 9,",eigenvec_val
(d) If A is invertible there is no solution xn in the nullspace.,vector spaces
"If we take the inner product of x = (1+3i,3i) with itself, we are back to ∥x∥2:",eigenvec_val
"35. Suppose A and B have the same eigenvalues λ1,...,λn with the same independent",eigenvec_val
"9. Find the orthogonal complement of the plane spanned by the vectors (1,1,2) and",orthogonality
"5.3 If A has eigenvalues 0 and 1, corresponding to the eigenvectors",eigenvec_val
"exchanges to change (6,5,4,3,2,1) to (1,2,3,4,5,6)? One is even and the other is",gauss elim
Measuring sensitivity entirely by λ1 has a serious drawback. Suppose we multiply all,computations
"16. Use 8H to show that the following equation has no solution, because the alternative",linear_prog
7). Those are the vertical errors in,orthogonality
"eigenvalues as N, it must be Λ. The eigenvectors of N are the columns of U, and they",eigenvec_val
"state (eigenfunction) of an atom, minimization was used to get a rough approximation",pos_def_matrices
"Test on the tridiagonal −1, 2, −1 matrices.",pos_def_matrices
the rows of I get reordered twice.,gauss elim
"space. Adding z as an extra row of A would enlarge the row space, but we know that",orthogonality
"26. If the entries of a 3 by 3 matrix are chosen randomly between 0 and 1, what are the",vector spaces
(a) Which vectors span the column space of A?,vector spaces
"allow us to ﬁnd the projection p. Even though a and b are not orthogonal, the distance",orthogonality
−1 −3 3 4,vector spaces
5.4 Differential Equations and eAt,eigenvec_val
"42. Find a solution x(t), y(t) of the ﬁrst system that gets large as t → ∞. To avoid this",eigenvec_val
"It is easy to write the system in matrix form. Let the unknown vector be u(t), with",eigenvec_val
2 is the same for both pairs.,eigenvec_val
"The pivots are the ratios d1 = 2, d2 = 3",pos_def_matrices
"It is orthogonal to the column space, and it is a typical vector in the left nullspace:",orthogonality
This invertibility is fundamental for differential equations. If n solutions are linearly,eigenvec_val
"multiply a vector, the length is not changed. The vector u(0) is just rotated, and that",eigenvec_val
Maximize yb subject to yA ≤ c. Show that the one-sided inequality yb ≤ cx still,linear_prog
"divided by the ﬁxed quantity detB, leads to rule 3 for the ratio d(A). Thus d(A) =",determinants
q r ] for positive deﬁniteness.,pos_def_matrices
"29. (a) The corners of a triangle are (2,1), (3,4), and (0,5). What is the area?",determinants
"an eigenvalue and it might not. If it is, then its eigenvectors satisfy Ax = 0x. Thus x is",eigenvec_val
columns of S are independent,eigenvec_val
"tion algorithm a remarkably distinguished history, although even von Neumann overes-",gauss elim
of ﬁnite elements has become an important part of engineering education. It is treated,pos_def_matrices
"see it in our example. Subtract equation 2 from equation 1, and then divide equation 2",vector spaces
Robert Freund’s notes for his MIT class pin down the (quadratic) convergence rate and,linear_prog
"To prove that P is also symmetric, take its transpose. Multiply the transposes in",orthogonality
It also means that the combination is unique: If v = a1v1 + ··· + akvk and also v =,vector spaces
5.3 Difference Equations and Powers Ak,eigenvec_val
3u + 3v − w =,gauss elim
Ultimately we want to know which matrices are invertible and which are not. This,gauss elim
"5. If the product AB is the zero matrix, AB = 0, show that the column space of B is",vector spaces
and x+ for any diagonal matrix Σ:,pos_def_matrices
45. Multiply AB using columns times rows:,gauss elim
"Even though it is the hardest to apply to a single matrix, eigenvalues can be the most",pos_def_matrices
Here I +Jit +(Jit)2/2!+··· produces 1+λt +λ 2t2/2!+··· = eλt on the diagonal.,eigenvec_val
"The columns, rows, and eigenvectors of Q and U are orthonormal, and every |λ| = 1",eigenvec_val
10. The ellipse u2 +4v2 = 1 corresponds to A =,pos_def_matrices
"n. The relation between y and c is linear, so it must be given by a matrix. This is the",orthogonality
determinant. So the same equality must have held for the original rows.,determinants
all lead to J =,eigenvec_val
The ﬁrst and third columns of U are a basis for its column space. They are the,vector spaces
still the maximum is always found at a corner of the feasible set (with only m nonzero,linear_prog
"equal detA. For example, d(I) = detB/detB = 1; rule 1 is satisﬁed. If two rows",determinants
0 0 0 0,vector spaces
1 0 0 0,vector spaces
The Fourier series is linear algebra in inﬁnite dimensions. The “vectors” are functions,orthogonality
a)2 + ( y,pos_def_matrices
(b) Factor A = LDLT when b is in the range for positive deﬁniteness.,pos_def_matrices
There is an obvious difference between Fibonacci numbers and Markov processes. The,eigenvec_val
The graph in Figure 2.6 has 4 nodes and 5 edges. It does not have an edge between,vector spaces
(f) A singular matrix.,eigenvec_val
0 0 0 ∗,computations
"(The whole algorithm is like elimination, but slightly slower.) The result of n − 1",computations
x1—and when ∥x∥ is small. The true solution x should be as small as possible compared,computations
two functions like sinx and cosx—whose inner product is zero—will be called orthogo-,orthogonality
Example 3. The columns of this triangular matrix are linearly independent:,vector spaces
13. Apply the Gram-Schmidt process to,orthogonality
"The same is true of x = (1,1,1,1) in the nullspace, and all the entries in PA = LDU! The",vector spaces
the line is only a point. Therefore p = 0 is the only candidate for the projection. But,orthogonality
"and then multiply by A−1, you are back where you started:",gauss elim
"comes the fourth fundamental subspace, which has been keeping quietly out of sight.",vector spaces
matrix applications in economics.,eigenvec_val
"change in the solution. Our x and δb make 45° angles with the worst cases, which",computations
h = |b − p|,determinants
thogonal to 1. Now the one-dimensional projections add to the best line:,orthogonality
"picture” of linear equations. If the right-hand side b has components 7, 6, 7, then the",gauss elim
The Complete FFT and the Butterﬂy,orthogonality
equation for P0? Find two vectors in P0 and check that their sum is in P0.,vector spaces
A matrix with orthonormal columns will be called Q.,orthogonality
4. For the positive deﬁnite A =,computations
"differential equations! If you can differentiate xn, sinx, and ex, you know enough. As a",eigenvec_val
"There are many other choices, square or rectangular, and we can see why. If you multiply",pos_def_matrices
subspace (two in the nullspace). Which vectors are orthogonal?,vector spaces
"Example 2. Suppose V is the plane spanned by v1 = (1,0,0,0) and v2 = (1,1,0,0). If",orthogonality
"inﬁnite-dimensional ellipsoids, and perpendicular lines are recognized exactly as before.",orthogonality
Elimination still innocently subtracts 4 times the ﬁrst equation from the second. But,gauss elim
"Some edges lead away from the optimal but unknown x∗, and others lead gradually",linear_prog
"20. If the eigenvectors of A are the columns of I, then A is a",eigenvec_val
The equation z = 2 in Ux = c comes from the original x+3y+6z = 11 in Ax = b by,gauss elim
22. A diagonal entry a j j of a symmetric matrix cannot be smaller than all λ’s. If it,pos_def_matrices
be larger—because the class of trial functions is restricted to the V’s. This step was,pos_def_matrices
Step 3. Subtract −1 times the second equation from the third.,gauss elim
35. Suppose A is the sum of two matrices of rank one: A = uvT +wzT.,vector spaces
(b) BA = 4B.,gauss elim
We turn to the columns. This time the vector equation (the same equation as (1)) is,gauss elim
"words, over which S2 is the maximum of R(x) equal to λ2?",pos_def_matrices
solution y1V1 +y2V2 +y3V3.,pos_def_matrices
"r = b, then A(xr −x′",orthogonality
"The picture may contain 1000 by 1000 “pixels”—a million little squares, each with a",pos_def_matrices
linearly independent. So are the r columns that contain pivots.,vector spaces
Many authors have made this theorem the climax of their linear algebra course.,eigenvec_val
Spanning Trees and the Greedy Algorithm,linear_prog
"cannot pretend that its row is insigniﬁcant. The third has two pivots and its rank is 2, but",pos_def_matrices
"The coordinate vectors e1,...,en in Rn are the most important orthogonal vectors.",orthogonality
"5.7 Would you prefer to have interest compounded quarterly at 40% per year, or annu-",eigenvec_val
7. (a) Evaluate this determinant by cofactors of row 1:,determinants
"Construct the corresponding quadratic P(x1,x2,x3), compute its partial derivatives",pos_def_matrices
"51. The nullspace of a 3 by 4 matrix A is the line through (2,3,1,0).",vector spaces
"whole interval. To ﬁnd the length of such a vector, the usual rule of adding the squares",orthogonality
3.3 Projections and Least Squares,orthogonality
8. Show that starting from A0 =,computations
"Now comes R. We can go further than U, to make the matrix even simpler. Divide",vector spaces
to a real number. A unitary (or orthogonal) matrix can be compared to a number on,eigenvec_val
for positive b and no solution for negative b. Which of the following transformations,vector spaces
u(t) = c1eλ1tx1 +c2eλ2tx2,eigenvec_val
b)2 = 1. What are a and,pos_def_matrices
"possible subspaces are easy to describe: R3 itself, any plane through the origin, any line",vector spaces
AT below the pivot. The result is,vector spaces
possible. These are the extreme cases in the following inequalities:,computations
place of n3/3 operations we need only 2n. Tridiagonal systems Ax = b can be solved,gauss elim
"(a) To prove that the p +q vectors x1,...,xp, Cy1,...,Cyq are independent, assume",pos_def_matrices
Problem Maximize 5x+6y+9z subject to,linear_prog
"More precisely, it is hopeless to solve this by Gaussian elimination; every roundoff",orthogonality
the right-hand side. Therefore y is orthogonal to every combination of the columns.,orthogonality
far below the n3/3 steps needed to factor A on the left-hand side.,gauss elim
"3. If the system starts from rest, u′(0) = 0, the terms in bsinωt will disappear:",eigenvec_val
Fibonacci’s rule Fk = Fk−1 +Fk−2.,determinants
"B and M, it gives the projection matrix in the standard basis of v’s:",eigenvec_val
"a smaller set of “dimension n − 2.” Assuming all goes well, every new plane (every new ",gauss elim
"give no solution (Figure 1.5a shows an end view). In two dimensions, parallel lines",gauss elim
"If the ﬁrst step is a row exchange, the pivots are c and (−detA)/c.",determinants
"This time there is no nullspace (except for the zero vector, as always!) but integration",vector spaces
x+y+t = 0 and x−t = 0?,orthogonality
. Find its eigenvalue and,eigenvec_val
of elimination (which is U = I).,gauss elim
"(b) w1 = (1,2,0), w2 = (2,5,0), w3 = (0,0,2), w4 = (0,0,0), and any b?",vector spaces
"on the other side. As before, equality holds when t reaches tmax—which is the eigenvalue",eigenvec_val
"independent, but it fails to span R2. The three vectors v1, v2, v3 certainly span R2, but",vector spaces
the Kuhn-Tucker conditions of nonlinear programming:,linear_prog
"45. Suppose T is reﬂection across the 45° line, and S is reﬂection across the y-axis, If",vector spaces
c0 +i2c1 +i4c2 +i6c3,orthogonality
is to the family of matrices A − λI. The parameter λ is subtracted all along the main,determinants
Solve Rx = 0 (free variable = 1). What are the solutions to Rx = d?,vector spaces
1.6 Find bases for the four fundamental subspaces associated with,vector spaces
"1.17 If x is a vector in Rn, and xTy = 0 for every y, prove that x = 0.",vector spaces
cleared out below the second pivot. The forward step is ﬁnished when the system is,gauss elim
Chapter 5 Eigenvalues and Eigenvectors,eigenvec_val
"This deﬁnition gives us another (better) way to verify the formula (AB)T = BTAT, Use",orthogonality
19. A fourth way to multiply matrices is columns of A times rows of B:,gauss elim
"of each row from the rows beneath, It reached the “triangular” system (3), which is",gauss elim
C11 = ∑(a2β ···anv)detP = det(submatrix of A).,determinants
"side c = (0,6,0) becomes d = (−9,3,0). Then −9 and 3 go into xp:",vector spaces
"and of people, is not computation but intelligence.",vector spaces
1b. On the right-hand side all terms disappear (because qT,orthogonality
ectb. This u = ectv is a particular solution. How does it break down when c is an,eigenvec_val
"Certainly the ﬁrst pivot depended only on the ﬁrst row and column, The second pivot",determinants
matrix multiplication follow the same rules as before. Length is computed differently.,eigenvec_val
λmax/λmin is the product ∥A∥∥A−1∥—which is the condition number.,computations
"c = (0,1,3,0). Show that r ≥ 0 and, therefore, that corner P is optimal.",linear_prog
c0 +c1eix +c2e2ix +c3e3ix =,orthogonality
It is natural to represent the three unknowns by a vector:,gauss elim
0 1 1 0,vector spaces
4x + 8y = 6,gauss elim
"2. With a special choice of M, what special form can be achieved by M−1AM?",eigenvec_val
Certainly BA = I and AC = I. What is not so certain is that ATA and AAT are actually,vector spaces
"(iii) If ax2 +2bxy+cy2 stays positive, then necessarily ac > b2.",pos_def_matrices
"ponent at a time. Then xk can be destroyed as fast as xk+1 is created, The ﬁrst component",computations
3 and conﬁrm that u′,eigenvec_val
"Up to now, we have hardly thought about the signs of the eigenvalues. We couldn’t",pos_def_matrices
complex polynomial of degree n has a full set of n roots (possibly complex and possibly,orthogonality
instability a scientist thought of exchanging the two equations!,eigenvec_val
Row exchanges are unnecessary in theory and in practice. This is in contrast to the,gauss elim
Step 2. Subtract −1 times the ﬁrst equation from the third;,gauss elim
"If a+ib is an eigenvalue of a real matrix, so is a−ib. (If A = AT then b = 0.)",eigenvec_val
2xTAx − xTb = 1,pos_def_matrices
The x-y plane in Figure 2.4 has two vectors in every basis; its dimension is 2. In three,vector spaces
2. The nullspace of A is denoted by N(A). Its dimension is n−r.,vector spaces
"29. In Figure 3.4, how do we know that Axr is equal to Ax? How do we know that this",orthogonality
"15. If the r pivot variables come ﬁrst, the reduced R must look like",vector spaces
"dimension is the rank r = 3. Elimination will ﬁnd three independent rows, and we can",vector spaces
λ1 and λ2 = 1,eigenvec_val
The larger eigenvalue λ = 1,eigenvec_val
24. For which s and t do A and B have all λ > 0 (and are therefore positive deﬁnite)?,pos_def_matrices
"are pressure and ﬂow rate. In statistics, e is the error and x is the best least-squares ﬁt to",vector spaces
xi = α = smallest ratio(B−1b)j,linear_prog
", and there exists a",vector spaces
"from the second. The lower right entry becomes −9999, but roundoff to three places",gauss elim
"Maximize yb, subject to y ≥ 0 and yA ≤ c.",linear_prog
inequalities w ≥ 0.,linear_prog
"3(−1), and the inverse of the covariance matrix is W TW:",orthogonality
7 = 0. It is orthogonal to the column,orthogonality
29. What is wrong with this proof that projection matrices have detP = 1?,determinants
"product. You see how (A−1)T is the inverse of AT, proving (ii):",gauss elim
"chosen to be the columns of S, then we have S−1AS = Λ as always. The diagonalizing",eigenvec_val
This sum takes us along the ith row of A. The column index j takes each value from 1,gauss elim
"(a) X is twice as old as Y and their ages add to 39,",gauss elim
strictly speaking it is in the column space of AT.,vector spaces
2 stays home and 1,eigenvec_val
erties it possesses. This suggests the natural place to begin. The determinant can be (and,determinants
"vector b = (b1,...,bn) is a combination of those columns. In this example the weights",vector spaces
transform gives y′ = Fmc′ and y′′ = Fmc′′. Those are the two multiplications by the,orthogonality
is where c came from—we recover the correct solution uk = SΛkS−1u0.,eigenvec_val
is faced by a druggist. Protein pills compete with steak and peanut butter. Immediately,linear_prog
"A = λ1P1+···+λkPk, where Pi is the projection onto the eigenspace for λi. Since there is",eigenvec_val
"The most important ease, and the simplest, is when the number of unknowns equals the",gauss elim
the minimizing trial function U = y1V1 +···+ynVn. Connecting all these heights y j by,pos_def_matrices
"odd then c is odd. The vector f is odd if fn−j = −f j; for n = 4 that means f0 = 0,",orthogonality
form and a solution.,gauss elim
"error δx, coming from A−1, is in the direction of the ﬁrst eigenvector x1:",computations
"that decays at this slower rate corresponds to the eigenvector (1,1). Therefore the two",eigenvec_val
(λ −aii)xi = ∑,computations
The ﬁrst formula has already appeared. Row operations produce the pivots in D:,determinants
0 A0Q0 = Q−1,computations
"1. Choose the trial functions V1,...,Vn.",pos_def_matrices
1 2 0 1,vector spaces
3.5 The Fast Fourier Transform,orthogonality
In the n by n case we suggest two possible proofs—since this is the least obvious rule.,determinants
decrease x1 while keeping x1 +2x5 = 8. Then x1 will be down to zero when x5 reaches,linear_prog
1 2 0 2 −9,vector spaces
Ax = b is consistent (has a solution) when b satisﬁes b2 =,vector spaces
"The columns all end with zero. In the column space, the closest vector to b = (b1,b2,b3)",pos_def_matrices
the system has no solution.) Which b’s allow an xp?,vector spaces
The basic variables will stand alone when elimination multiplies by B−1:,linear_prog
"through the origin, or the origin (the zero vector) alone.",vector spaces
Our example with cost 2x + 3y can be put into words. It illustrates the “diet problem”,linear_prog
write xTAx as a sum of two squares and xTBx as one square.,pos_def_matrices
7.4 Iterative Methods for Ax = b,computations
aT(b− �xa) = aTb− aTb,orthogonality
18. Test to see if ATA is positive deﬁnite in each case:,pos_def_matrices
"Remark 7. Suppose A has only one column, containing a. Then the matrix ATA is the",orthogonality
"gives the row number, and the second subscript indicates the column. (In equation (4),",gauss elim
"Applying the length formula (1), this test for orthogonality in Rn becomes",orthogonality
Suppose xi is the entering variable and u is column i of N:,linear_prog
Show again that the 2 by 2 matrix in the upper left corner is invertible.,vector spaces
sion of detA. That is the clue we need: A−1 divides the cofactors by detA.,determinants
Start from the corner at which x1 = 8 and x2 = 9 are the basic variables. At that corner,linear_prog
trace and determinant tell us everything:,eigenvec_val
"tains the ﬁrst (take c = 0 to get A0 = 0). We saw rule (iii) in action when (4,0) was",vector spaces
A → H1A =,computations
variables and then proceed as for the three-fold left-hand set to derive values,determinants
Jordan form is independent of this triangular form.),eigenvec_val
the number of pieces of the graph—and there will be no way to rank one piece against,vector spaces
The next section contains the tests to decide whether xTAx is positive (the bowl goes,pos_def_matrices
The last is symmetric about x and it is the most accurate. For the second derivative there,gauss elim
"If A is singular, elimination leads to a zero row in U. Then detA = detU = 0. If A",determinants
edge will produce a loop.,vector spaces
"The result is a two-point boundary-value problem, describing not a transient but a steady-",gauss elim
Our true goal is to look beyond two or three dimensions into n dimensions. With n,gauss elim
of one row from another. Such a transformation preserved the nullspace and row space,eigenvec_val
norms of A and A−1. The matrices in this chapter are square.,computations
"dinate axes are mutually orthogonal. That is just about optimal, and the one possible",orthogonality
very seldom that we want only the transpose of A. It is the conjugate transpose AH that,eigenvec_val
"22. Project b = (1,0,0) onto the lines through a1 and a2 in Problem 21 and also onto",orthogonality
(b) A system Ax = b has at most one particular solution.,vector spaces
(d) What is a basis for the column space of A?,vector spaces
3] and also the matrix P2,orthogonality
"easy. To project a vector v onto the ﬁrst one, you compute (aTv)a. To project the same",orthogonality
"If Ax = λx, then xHAx = λxHx and xHAHx = λxHx.",pos_def_matrices
many solutions; the three columns can be combined in inﬁnitely many ways to produce,gauss elim
maximizes or minimizes a certain cost function like 2x + 3y. The problem in linear,linear_prog
"Finally, trigonometry connects the sides a and b to the hypotenuse r by a = rcosθ",eigenvec_val
We need ℓ − k exchanges of neighbors to move the entry in place k to place ℓ. Then,determinants
Jordan form can be reached. I hope the following table will be a convenient summary.,eigenvec_val
−1 column for every edge:,linear_prog
orthogonal matrix Q. Every Hermitian matrix can be diagonalized by a unitary,eigenvec_val
"reverse order, and use symmetry of (ATA)−1, to come back to P:",orthogonality
2(A+AT) should be positive,pos_def_matrices
5.6 Solve for both initial values and then ﬁnd eAt:,eigenvec_val
"(b) If Nx = λx, show that λ must be zero.",eigenvec_val
Each of the four fundamental subspaces has a meaning in terms of the graph. We can,vector spaces
A complete matching is possible if (and only if) Hall’s condition holds.,linear_prog
"A square matrix is the opposite. If m = n, we cannot have one property without the",vector spaces
"As always, the constants are found from the initial conditions. This is easier to do (at the",eigenvec_val
The fundamental equation ATA�x = ATb simpliﬁes to a triangular system:,orthogonality
"for Fk must give an integer. In fact, since the second term [(1 −",eigenvec_val
"15. Find an orthonormal set q1, q2, q3 for which q1, q2 span the column space of",orthogonality
"rows: v = ATz for some vector z. Now, in one line:",orthogonality
"Starting from the classical Rayleigh-Ritz principle, I will introduce the new idea of ﬁnite",pos_def_matrices
How does this row picture extend into n dimensions? The n equations will con-,gauss elim
is λ 2 −(a+d)λ +(ad −bc). By direct,eigenvec_val
"(b) If C(A) contains only the zero vector, then A is the zero matrix.",vector spaces
"Now we have two free parameters c1 and c2, and it is reasonable to hope that they can",eigenvec_val
"negative component, choose u = column i of N to enter the basis.",linear_prog
"to decide whether they are positive deﬁnite, positive semideﬁnite, or indeﬁnite.",pos_def_matrices
The cost cBxB +cNxN has been turned into,linear_prog
∂L/∂x = 0 :,pos_def_matrices
is to ordinary differential equations. We shall not assume that the reader is an expert on,eigenvec_val
"plement of the subspace spanned by (1,−1,0,0,0) and (2,−2,3,4,−4).",orthogonality
0 1 0 0,vector spaces
0 0 0 0,eigenvec_val
"at directly, Ax = b requires b to be in the column space. Looked at indirectly. Ax = b",orthogonality
+ 2v + 2w = 11,gauss elim
", each overrelaxation step is",computations
3. Construct an indeﬁnite matrix with its largest entries on the main diagonal:,pos_def_matrices
"vector is orthogonal to the ﬁrst column (1,1,1), since −2",orthogonality
"If the ordering goes a row at a time, every point must wait a whole row for the neigh-",computations
1 3 1 0,gauss elim
the possibility of a speedier method...,determinants
"(a) 0 or 1, depending on b.",vector spaces
"times the column y = (0,1,0).",gauss elim
"line of multiples of (1,1,1,1).",vector spaces
25. L is lower triangular and S is symmetric. Assume they are invertible:,determinants
it is the product of two nonzero determinants. Both matrices on the right-hand side are,eigenvec_val
"r drdθ dz; this element is our little box. (It looks curved if we try to draw it, but proba-",determinants
The Geometry of Linear Equations,gauss elim
components from the nullspace. The matrix that produces x+ from b = [18] is the pseu-,pos_def_matrices
"The matrix Σ is m by n, with r nonzero entries σi. Its pseudoinverse Σ+ is n by m, with",pos_def_matrices
∥R∥ ≤ ∥A∥. Then ∥A∥ = ∥Q∥∥R∥. Find an example of A = LU with ∥A∥ < ∥L∥∥U∥.,computations
8. Under what conditions on b1 and b2 (if any) does Ax = b have a solution?,vector spaces
Chapter 1 Matrices and Gaussian Elimination,gauss elim
